ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",37/216,456/5812,0.081140350877193,2.18327647823262,5.17084868337278,3.68381558641106e-06,2.69357891960515e-05,1.52686275761274e-05,TUBB6/MYO9B/ARHGEF40/ARHGAP31/CYBA/H2AC8/H2BC11/H4C11/PLEKHG2/H4C1/H4C8/H3C1/AURKB/H2BC14/H2BC6/H2AX/JAG1/H2BC7/RHOC/NCF1/SPATA13/IL32/ARHGAP30/BIRC5/H2BC17/H2AC4/SOWAHC/SHMT2/H2BC4/VIM/DIAPH3/PRC1/H2BC15/PREX1/CAVIN1/H2AC6/H4C2,37
R-HSA-388841,Regulation of T cell activation by CD28 family,19/216,160/5812,0.11875,3.19525462962963,5.53168290425658,6.03760059066438e-06,4.37451606432683e-05,2.47970668785097e-05,H2AC8/H2BC11/H4C11/H4C1/H4C8/H3C1/WWTR1/H2BC14/H2BC6/H2AX/H2BC7/H2BC17/H2AC4/H2BC4/MYC/H2BC15/CDK4/H2AC6/H4C2,19
R-HSA-2262752,Cellular responses to stress,38/216,485/5812,0.0783505154639175,2.108209240168,5.00800493594983,6.17367670988046e-06,4.43281111511236e-05,2.5127514007234e-05,TUBB6/MAPKAPK2/CYBA/H2AC8/PGD/H2BC11/H4C11/H4C1/H4C8/H3C1/GPX7/RPS2/LMNA/H2BC14/H2BC6/H1-2/LIMD1/H2AX/H2BC7/DDX11/HMGA2/NCF1/H2BC17/HSPA6/H2AC4/H2BC4/MYC/H2BC15/TP53/CDK4/CDKN2C/H2AC6/CDK2/RPS9/VEGFA/H4C2/TCIRG1/SP1,38
R-HSA-73894,DNA Repair,23/216,229/5812,0.100436681222707,2.70249070030729,5.16395127673588,1.09137545131475e-05,7.76630566694516e-05,4.40235212741923e-05,H2AC8/H2BC11/H4C11/H4C1/H4C8/H2BC14/H2BC6/H2AX/H2BC7/KPNA2/H2BC17/H2AC4/H2BC4/TRIM25/UBE2L6/BLM/H2BC15/TP53/ACTL6A/H2AC6/CDK2/RFC2/H4C2,23
R-HSA-68886,M Phase,25/216,265/5812,0.0943396226415094,2.53843466107617,5.03600752585287,1.33784257779363e-05,9.43593393364178e-05,5.34878558846305e-05,TUBB6/H2AC8/NCAPG2/H2BC11/H4C11/H4C1/H4C8/H3C1/NEK6/CC2D1B/AURKB/LMNA/H2BC14/H2BC6/HAUS8/H2AX/H2BC7/BIRC5/H2BC17/H2AC4/H2BC4/H2BC15/CDCA5/H2AC6/H4C2,25
R-HSA-418990,Adherens junctions interactions,19/216,170/5812,0.111764705882353,3.00729847494553,5.21835156800222,1.46846702648159e-05,0.000102663878956651,5.81953074365281e-05,H2AC8/H2BC11/H4C11/H4C1/H4C8/H3C1/RACK1/H2BC14/H2BC6/H2AX/H2BC7/H2BC17/H2AC4/H2BC4/MYC/H2BC15/H2AC6/H4C2/SP1,19
R-HSA-69620,Cell Cycle Checkpoints,20/216,187/5812,0.106951871657754,2.87779758367994,5.12769017210592,1.68025453557942e-05,0.000116448944770156,6.60094106167558e-05,H2BC11/H4C11/H4C1/H4C8/AURKB/H2BC14/H2BC6/H2AX/H2BC7/WEE1/BIRC5/H2BC17/MCM8/H2BC4/BLM/H2BC15/TP53/CDK2/RFC2/H4C2,20
R-HSA-195721,Signaling by WNT,20/216,188/5812,0.106382978723404,2.86249014972419,5.09992410973566,1.81904735175513e-05,0.000124981098219727,7.0845885705556e-05,H2AC8/H2BC11/H4C11/H4C1/H4C8/H3C1/H2BC14/H2BC6/H2AX/FZD7/H2BC7/H2BC17/SOX9/H2AC4/H2BC4/MYC/H2BC15/SOX6/H2AC6/H4C2,20
R-HSA-9918481,Dengue Virus-Host Interactions,20/216,192/5812,0.104166666666667,2.80285493827161,4.99064525880454,2.48319747941128e-05,0.000169154563341093,9.58857381775252e-05,H2AC8/H2BC11/H4C11/H4C1/H4C8/H3C1/PTBP1/H2BC14/H2BC6/H2BC7/H2BC17/H2AC4/H2BC4/VIM/TRIM25/HNRNPF/H2BC15/H2AC6/C4A/H4C2,20
R-HSA-212165,Epigenetic regulation of gene expression,22/216,225/5812,0.0977777777777778,2.63094650205761,4.90179449116466,2.61915415215013e-05,0.000176903886378275,0.00010027846365368,ZNF765/DPF3/H2AC8/H2BC11/H4C11/H4C1/H4C8/H3C1/PHF19/H2BC14/H2BC6/H2AX/H2BC7/H2BC17/H2AC4/SPOCD1/H2BC4/H2BC15/ACTL6A/H2AC6/H4C2/UHRF1,22
R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),10/216,57/5812,0.175438596491228,4.72059779077323,5.54550304493925,3.80782644979768e-05,0.00025502837651166,0.000144563549779775,LGALS1/MMP2/LAMC1/TNC/STC2/MXRA8/APOE/IGFBP5/C4A/IGFBP3,10
R-HSA-421270,Cell-cell junction organization,19/216,184/5812,0.103260869565217,2.77848228663446,4.81609307637262,4.51114281154181e-05,0.000299615068399902,0.000169837641002352,H2AC8/H2BC11/H4C11/H4C1/H4C8/H3C1/RACK1/H2BC14/H2BC6/H2AX/H2BC7/H2BC17/H2AC4/H2BC4/MYC/H2BC15/H2AC6/H4C2/SP1,19
