ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-445355,Smooth Muscle Contraction,7/450,24/5812,0.291666666666667,3.76703703703704,3.93481774853378,0.00172534120032741,0.0138956325903292,0.0138956325903292,CALD1/MYH11/PAK1/CALM1/GUCY1B1/CALM2/ANXA1,7
R-HSA-194138,Signaling by VEGF,14/450,76/5812,0.184210526315789,2.37918128654971,3.50583821243689,0.00180137496921728,0.0143972487997747,0.0143972487997747,NCF1/MAPKAPK2/SPHK1/ITGB3/PAK1/CYBA/PTK2B/CALM1/ITPR1/SRC/CALM2/NRP2/VEGFA/PRKACB,14
R-HSA-4420097,VEGFA-VEGFR2 Pathway,13/450,68/5812,0.191176470588235,2.46915032679739,3.53005739473054,0.0018352122998242,0.0145565702872419,0.0145565702872419,NCF1/MAPKAPK2/SPHK1/ITGB3/PAK1/CYBA/PTK2B/CALM1/ITPR1/SRC/CALM2/VEGFA/PRKACB,13
R-HSA-389948,Co-inhibition by PD-1,20/450,129/5812,0.155038759689923,2.00241171403962,3.33518900217708,0.00198787171716531,0.0156488848712186,0.0156488848712186,H2BC4/TUSC3/H4C11/CDK4/H2AC8/H2AX/H2BC7/H2AC4/H2BC6/H2BC14/H4C8/H2BC11/MYC/H2BC15/H4C2/H2BC17/WWTR1/H2AC6/H4C1/H3C1,20
R-HSA-9764265,Regulation of CDH1 Expression and Function,20/450,130/5812,0.153846153846154,1.98700854700855,3.29693408686967,0.00218506536149278,0.0169463958035774,0.0169463958035774,H2BC4/SP1/H4C11/H2AC8/H2AX/H2BC7/H2AC4/H2BC6/RACK1/H2BC14/H4C8/H2BC11/MYC/H2BC15/H4C2/H2BC17/SRC/H2AC6/H4C1/H3C1,20
R-HSA-9764274,Regulation of Expression and Function of Type I Classical Cadherins,20/450,130/5812,0.153846153846154,1.98700854700855,3.29693408686967,0.00218506536149278,0.0169463958035774,0.0169463958035774,H2BC4/SP1/H4C11/H2AC8/H2AX/H2BC7/H2AC4/H2BC6/RACK1/H2BC14/H4C8/H2BC11/MYC/H2BC15/H4C2/H2BC17/SRC/H2AC6/H4C1/H3C1,20
R-HSA-1793185,Chondroitin sulfate/dermatan sulfate metabolism,7/450,25/5812,0.28,3.61635555555556,3.79759210671743,0.00223931359404447,0.0172394215659159,0.0172394215659159,CHSY3/GLB1L3/CHST14/CHST11/CHPF/DSEL/BCAN,7
R-HSA-9759476,Regulation of Homotypic Cell-Cell Adhesion,21/450,141/5812,0.148936170212766,1.92359338061466,3.21609474289067,0.00257385969390712,0.0196702999965019,0.0196702999965019,H2BC4/SP1/H4C11/H2AC8/H2AX/H2BC7/H2AC4/H2BC6/RACK1/H2BC14/H4C8/H2BC11/MYC/H2BC15/H4C2/H2BC17/SRC/CDH8/H2AC6/H4C1/H3C1,21
R-HSA-163685,Integration of energy metabolism,12/450,63/5812,0.19047619047619,2.46010582010582,3.37541162896135,0.0028089575066519,0.0213114384743807,0.0213114384743807,PLCB1/AKAP5/ADCY1/SYT5/CACNB3/MARCKS/ITPR1/ABCC8/STX1A/GNB5/KCNJ11/PRKACB,12
R-HSA-6802952,Signaling by BRAF and RAF1 fusions,9/450,40/5812,0.225,2.906,3.50395096988627,0.00288924618474881,0.0217628831326043,0.0217628831326043,AGTRAP/CAMK2B/ITGB3/ZC3HAV1/CALM1/SRC/BCL2L11/CALM2/LMNA,9
R-HSA-5693532,DNA Double-Strand Break Repair,18/450,115/5812,0.156521739130435,2.0215652173913,3.20523737127483,0.00295018744490936,0.0220631875344293,0.0220631875344293,H2BC4/RFC2/H4C11/BLM/H2AX/H2BC7/H2BC6/KPNA2/H2BC14/H4C8/H2BC11/H2BC15/H4C2/H2BC17/TP53/CDK2/APBB1/H4C1,18
R-HSA-9659379,Sensory processing of sound,8/450,33/5812,0.242424242424242,3.13104377104377,3.55624180197023,0.00298885839599156,0.0221938634085331,0.0221938634085331,RAB3A/MPP1/SYP/EPB41L3/ATP2B2/ATP2B1/EPB41L1/STX1A,8
R-HSA-201681,TCF dependent signaling in response to WNT,20/450,134/5812,0.149253731343284,1.92769485903814,3.14722755344369,0.0031471989703646,0.0231506949685183,0.0231506949685183,H2BC4/H4C11/H2AC8/H2AX/H2BC7/H2AC4/PIP5K1B/H2BC6/SOX9/H2BC14/H4C8/H2BC11/MYC/H2BC15/H4C2/H2BC17/SOX6/H2AC6/H4C1/H3C1,20
R-HSA-2871809,FCERI mediated Ca+2 mobilization,6/450,20/5812,0.3,3.87466666666667,3.73040946311375,0.00316193828127805,0.0231506949685183,0.0231506949685183,PPP3CA/PPP3CB/PPP3R1/CALM1/ITPR1/CALM2,6
