ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,log2err
GO:0045927,positive regulation of growth,123,0.364404774446357,1.32649039292183,0.0146745884886407,0.0799055011897597,0.0429519667579732,438,"tags=12%, list=5%, signal=12%",4323/7422/7431/9037/6909/9423/5479/3021/8877/6608/1535/27185/84879/55602/58191,0.380730400722792
GO:0045739,positive regulation of DNA repair,98,0.379216065479648,1.32593287304209,0.0458684591921984,0.170993725963849,0.091915033684345,1432,"tags=21%, list=15%, signal=18%",86/1663/3014/2521/8110/9274/2305/1660/4798/6599/6605/55257/6598/80314/29117/78996/6603/6602/57332/55063/8089,0.321775918075361
GO:0090407,organophosphate biosynthetic process,389,-0.378378359697621,-1.32488732789994,0.0143941217767581,0.0793527518746478,0.0426548449096064,1939,"tags=25%, list=20%, signal=21%",23057/9218/102157402/128486/27010/134145/66036/85465/5291/160851/9061/5071/8821/23262/79993/521/253558/1609/31/93974/513/5636/6391/79837/9791/115/509/5467/8776/26289/5164/5634/3157/54965/221264/2762/5728/9497/3706/9162/9651/84833/108/7405/22979/23175/5604/4715/9054/3631/59338/139596/498/10632/55967/54545/285172/54981/9677/4711/226/133686/8396/6785/9060/4725/11332/4698/5295/347736/2977/374291/8564/8395/527/4706/27124/2170/5095/2983/80146/23305/8867/11261/55312/65018/132789/53354/9600/4714/516/1607/4719/22876/55907/9556/107/23167/83394,0.380730400722792
GO:0097529,myeloid leukocyte migration,84,0.382512899511141,1.32467131383686,0.0353228774168119,0.14556888935444,0.0782483058544191,1095,"tags=27%, list=11%, signal=25%",4323/7422/4313/6223/5479/7130/301/4814/84818/54209/4192/196527/54210/928/79890/3958/11314/7057/9948/30817/682/83700/975,0.321775918075361
GO:0048878,chemical homeostasis,432,-0.378950243219609,-1.32408500103681,0.00688607588989724,0.0494204766247727,0.0265652131273092,1543,"tags=21%, list=16%, signal=18%",9481/3607/257194/23461/115/5467/4884/23479/5910/5164/122416/79734/79803/477/6508/9497/283450/65082/108/123041/26059/64116/4760/57282/5604/57130/65268/1534/54997/9024/84286/781/6553/10497/1408/226/84649/79641/114882/537/5295/84679/9498/527/23530/10159/488/8655/5532/51310/114876/6505/2170/286097/158219/793/785/9572/10367/80762/1946/23335/11261/5573/23312/2744/491/91137/79085/2039/535/3708/7220/2044/10479/9256/57476/6833/57142/83723/51382/23400/107/133308/55847/490/5567/9899/27020/22841,0.407017918923954
GO:0007005,mitochondrion organization,223,-0.394499868021622,-1.32140928059021,0.027182552812106,0.119887217059513,0.0644435199726404,1671,"tags=21%, list=17%, signal=17%",55863/152926/513/5716/54902/137994/4884/5910/729515/246269/10962/1386/79680/56181/2932/388753/1346/255027/29078/219736/10059/4725/5310/90624/137682/10000/374291/79145/2066/64756/10651/345778/65084/10367/54332/9804/55471/65018/400916/91137/137392/4719/5138/54968/23400/8506,0.352487857583619
GO:0060759,regulation of response to cytokine stimulus,93,0.376561525897898,1.3187354503926,0.0292880380586004,0.125861018948364,0.0676546448179663,1531,"tags=28%, list=16%, signal=24%",8970/9261/7837/84166/3654/54209/8877/81844/1660/117854/2150/6091/5598/8772/4940/84888/22900/7430/3551/834/54502/837/1435/3304/10010/340061,0.352487857583619
GO:0043632,modification-dependent macromolecule catabolic process,430,-0.374622936960545,-1.31642991563285,0.0150221934399316,0.0812739183545018,0.0436875382479944,1832,"tags=22%, list=19%, signal=19%",1457/64282/26091/10116/8533/283212/23291/1762/5071/165918/127544/130507/26249/196394/5716/23072/408/10966/25827/54813/89910/9604/123803/122416/79734/92714/79589/5728/55175/9097/79018/57132/80028/3093/23510/57563/5747/8065/51185/166348/9147/339451/116988/6049/285231/84937/55295/23219/2932/157574/146330/7267/29945/54467/10040/84541/7345/22980/57092/390595/93611/4008/7320/23276/2185/23032/159090/57531/8916/80762/84078/51449/29978/79699/65018/84961/150726/863/161725/200933/8314/54620/6468/4130/7341/26273/8945/51646/5601/54764/29979/54778/64839/23077,0.380730400722792
GO:0007249,canonical NF-kappaB signal transduction,189,0.34651537861963,1.31379895413352,0.00959740862088466,0.0615034226274078,0.0330602139384684,1535,"tags=24%, list=16%, signal=20%",7422/2149/347734/10783/56829/8837/9618/84166/4057/7706/3956/3654/389/54209/55504/7132/79155/6774/10758/8795/10549/2150/3987/10616/8772/5970/85363/80833/22900/3551/3162/84875/834/10135/80216/6688/7114/2597/3315/84336/3304/57153/10010/56957/54469,0.380730400722792
GO:0090068,positive regulation of cell cycle process,134,0.357409741591051,1.31268455205712,0.02765806189616,0.121327464866731,0.0652177029139622,1985,"tags=34%, list=20%, signal=28%",1663/6909/9212/1019/54892/595/332/894/23397/4921/9555/10926/81610/56852/10403/7517/5347/9700/2237/221908/5962/891/4926/51203/10051/84967/1981/144455/6240/6491/7175/26271/23137/10615/27085/7040/9787/4085/2146/54623/983/10635/8881/10733/79915/993,0.352487857583619
GO:0009060,aerobic respiration,165,-0.401457903060386,-1.31138960696016,0.0457433290978399,0.170678027226246,0.0917453347089157,2110,"tags=33%, list=22%, signal=27%",4729/4722/4723/9167/5208/54205/7388/27010/134145/28964/521/93974/513/4513/6391/92259/3607/509/23479/5164/2821/7381/3416/402/8803/4514/4715/498/10632/55967/5515/56181/205327/9016/4711/1346/226/230/4725/7345/4698/374291/23530/4706/130752/9377/3419/6714/7385/5213/65018/1345/863/4714/4719,0.237793834423688
GO:0051668,localization within membrane,431,-0.372705338266805,-1.31107612313338,0.00828954835222183,0.056734275405198,0.0304966325842163,1761,"tags=24%, list=18%, signal=21%",9211/23062/288/5071/64101/55670/342667/1741/57728/2580/28964/9270/143187/30818/2060/408/257194/8650/4884/26060/3208/9463/1213/9863/55176/5590/79803/8548/65055/79844/84687/7070/84440/54585/9515/10098/59283/1363/23233/6812/22979/5604/149371/81831/57130/84062/6248/54997/51201/285172/81573/9344/23255/404636/91851/9912/537/10439/4253/5295/57628/729956/10580/22930/261729/1122/2066/10079/6804/7260/283820/10133/9530/163486/5064/10651/345778/6653/9804/9693/23136/11261/9378/816/8766/9847/27065/54550/56850/2039/22876/25945/9215/54536/5581/10858/65009/23167/51560/57731/784/9495/5058/22841,0.380730400722792
GO:0072659,protein localization to plasma membrane,173,-0.397588693109264,-1.30976033023981,0.0495552731893266,0.178890721008518,0.0961599412763892,1754,"tags=24%, list=18%, signal=20%",23062/288/342667/2580/9270/30818/8650/26060/1213/5590/8548/84687/10098/6812/22979/6248/54997/51201/285172/9912/537/5295/57628/10580/10133/9530/5064/6653/9693/23136/9378/816/8766/9847/27065/56850/5581/23167/57731/784/9495/22841,0.227987202850442
GO:0071345,cellular response to cytokine stimulus,329,0.327547472297245,1.30802365308536,0.00327538250869426,0.029031640724762,0.0156055096178935,1535,"tags=26%, list=16%, signal=22%",8970/678/4313/4502/7157/9261/7837/4261/84817/84166/677/3654/3625/84818/1809/6738/6662/54209/55504/8877/1535/7132/79155/2635/54756/81844/6774/10758/117854/255743/960/3037/2150/27316/3987/64332/10410/6091/3592/10413/3113/22904/10795/3601/8772/5970/23729/4940/8531/7057/19/2117/84888/22900/7430/3551/7412/834/2353/54502/10581/7327/64783/5721/11173/7494/9021/6688/837/7175/7114/81/1435/25942/2597/1687/201292/55022/3304/3576/6404/10010/340061/54469,0.431707695803346
GO:0033002,muscle cell proliferation,84,0.377408747413387,1.30699524624804,0.0427893517664038,0.16445452136086,0.088399985351638,1085,"tags=29%, list=11%, signal=26%",4313/6909/3690/2771/3486/8837/3654/3488/348/1535/6774/3065/4921/4854/388585/8862/2047/10221/3592/10413/7057/891/3162/2353,0.321775918075361
GO:0001819,positive regulation of cytokine production,206,0.341919040936246,1.30573350026785,0.0113001915585268,0.06826433799902,0.0366944394670128,1187,"tags=22%, list=12%, signal=20%",2149/11119/4828/3838/56829/11118/10972/83786/3133/3654/301/5914/84818/54209/8877/9235/1535/4192/81844/6774/80381/10758/3148/1660/117854/2150/718/55959/3592/3105/647087/3113/7855/8772/5970/4940/7057/22900/682/3162/834/975/54502/1652/23513,0.380730400722792
GO:0050866,negative regulation of cell activation,85,0.378850339505622,1.30159514385603,0.0407869016906038,0.160710294243089,0.0863873339533958,881,"tags=21%, list=9%, signal=19%",114897/3133/3956/301/81542/57045/54209/348/4192/5154/10385/2896/928/865/84695/3958/11314/55824,0.321775918075361
GO:0010975,regulation of neuron projection development,239,-0.382486515303395,-1.29951752238731,0.0409145607701564,0.160762985521471,0.0864156573354387,1794,"tags=29%, list=19%, signal=24%",10371/8499/547/5063/11075/7804/349667/2580/23242/2043/3897/23072/26037/8482/80128/160/9863/22924/23413/55605/7070/5728/80823/577/9706/23251/26230/10300/1496/84062/4135/4858/10154/6049/6376/9024/56920/91752/2932/25791/9912/51517/4133/57463/2185/5800/1141/23271/9693/53335/1946/816/322/8036/84446/659/22876/112755/9353/6324/57142/65009/57118/9743/7533/27020/27067/5058/23077,0.245041785430996
GO:0010817,regulation of hormone levels,198,-0.392109253627778,-1.29819583834488,0.045,0.168593260842357,0.0906247007715066,1411,"tags=23%, list=15%, signal=20%",64577/9463/56603/112724/3416/83875/222183/9066/117247/4760/6817/23428/2781/79751/2029/9024/781/9718/1408/226/84649/65985/25924/11069/9060/10159/8655/5532/6804/7260/9572/2775/5864/80223/1946/6447/6770/3767/2044/9699/10858/6833/133308/5567/22841,0.237793834423688
GO:0009887,animal organ morphogenesis,272,0.32407252686104,1.29353797061864,0.0110584768122234,0.0676629938845898,0.0363711962355891,1279,"tags=22%, list=13%, signal=20%",7846/7422/3955/2201/4313/55553/6909/9955/182/23493/4609/4057/23554/84957/8828/649/89958/3636/6662/6608/5090/84879/6774/3065/5154/255743/3037/655/1495/358/9775/221496/84465/2202/338773/388585/10252/6781/7545/6091/221908/51496/25902/7855/2050/7570/27031/682/2246/4087/7090/57556/8642/5469/23513/4522/1289/6678/56975/6491,0.380730400722792
GO:0007160,cell-matrix adhesion,129,0.35641853711048,1.29352173305493,0.0229216427033076,0.108929428162115,0.0585533299675217,1536,"tags=29%, list=16%, signal=24%",4323/7422/182/3690/6281/341640/27185/10979/7205/255743/1605/960/395/780/3987/83706/6093/1009/967/7057/56999/7412/5328/8751/1021/5329/10516/59339/1435/1307/8500/71/2335/9358/8829/3696/3675,0.352487857583619
GO:0040017,positive regulation of locomotion,290,0.326085271966736,1.29140756273037,0.00923592459755457,0.0608043709854607,0.0326844495362689,1420,"tags=24%, list=15%, signal=21%",4323/7422/10630/9037/2149/6667/57580/4313/9423/10399/284119/3690/7130/2771/6239/8828/301/3488/389/6662/54209/8877/6608/29085/58191/10979/4192/6774/196527/5154/4921/7205/977/284361/3037/2896/655/811/2150/27161/85440/83706/3592/3958/54859/10795/8772/1398/9043/7057/682/2246/3162/83700/5328/57556/949/7494/6678/6688/7114/81/80031/1435/25777/26271/71/2335/8829,0.380730400722792
GO:0070848,response to growth factor,345,0.31639174567966,1.28676750775539,0.00966192054118079,0.0616022058005686,0.0331133133059297,1554,"tags=26%, list=16%, signal=22%",7422/678/2201/55553/6909/10399/9261/3690/9289/7130/4609/7041/8837/8828/677/301/79801/57045/6662/8877/54756/10979/5782/6774/4053/3065/10938/4921/960/3037/655/9775/90417/22905/338773/11167/388585/3987/8862/64332/10252/55959/6091/5598/3592/6093/1783/790/5829/22938/5970/967/1398/7057/2064/23191/429/2246/7412/4926/4087/4774/2353/463/57556/5469/2734/11173/7494/58516/6688/7175/864/2186/25942/199731/51742/1848/4054/8829/2887/3315/1030/644815/3576/3675/10253/656/285,0.380730400722792
GO:0070374,positive regulation of ERK1 and ERK2 cascade,85,0.374447754799935,1.28646942724504,0.0472099121098829,0.173541662982322,0.0932846378353653,600,"tags=18%, list=6%, signal=17%",7422/2149/3690/2771/8837/54209/348/6764/10979/5154/7936/4921/255743/960/2150,0.321775918075361
GO:0051241,negative regulation of multicellular organismal process,489,0.307454349463772,1.28362673833917,0.00138418342255294,0.0159162235508813,0.00855551989150822,1289,"tags=21%, list=13%, signal=19%",7422/133/9037/2149/4313/55553/308/4828/6223/3690/57561/7130/23493/8324/54739/4609/4057/9454/114897/283659/3133/3956/301/81542/3625/3488/5914/4000/28951/22846/4163/57045/6662/54209/348/1535/7132/54756/4192/4017/6774/3065/5154/56896/10385/2896/9444/811/2150/1407/714/928/22905/2202/2969/338773/4857/388585/865/11221/55829/10221/10252/84695/6781/85440/8451/6091/3592/6093/3958/11314/7353/5970/55824/26022/967/22856/4940/7057/54476/56999/3339/22900/3551/3162/5328/4087/341/706/7090/215/57556/57609/1021/5329/23513/55365/10516/11173/6678/58516/55841/6688,0.45505986738723
GO:0051050,positive regulation of transport,409,-0.364664072057709,-1.28075592411716,0.0233436748730813,0.109861338447295,0.0590542639331995,1205,"tags=19%, list=12%, signal=17%",9066/26059/10307/6812/9545/4760/10347/998/84062/65268/54997/6376/51201/781/84937/2932/6330/10497/226/65985/114882/25924/55691/11069/6327/10059/4133/4302/79752/3843/5295/844/9498/10580/22930/8564/9465/23596/2273/7275/30819/8655/22895/5532/6804/7260/57463/2170/286097/1141/8448/6653/25956/10776/5864/50855/1946/112476/11261/93664/6990/9847/322/192683/7220/5797/112755/6324/6833/57118/23400/5530/6861/490/5567/784/5534/9495,0.352487857583619
GO:1990778,protein localization to cell periphery,214,-0.382016448434857,-1.27995792546315,0.0485678704856787,0.175983041128738,0.0945969629122017,1761,"tags=26%, list=18%, signal=22%",9211/23062/288/342667/57728/2580/28964/9270/30818/408/257194/8650/4884/26060/1213/5590/8548/84687/54585/2037/10098/6812/22979/5604/81831/84062/6248/54997/51201/285172/9912/537/10439/5295/57628/10580/2066/10133/9530/5064/6653/9693/23136/9378/816/8766/9847/27065/56850/5581/23167/57731/784/9495/22841,0.227987202850442
GO:0032880,regulation of protein localization,490,-0.360547542180019,-1.27948100662409,0.0173802706593452,0.0896421481586463,0.0481857507993069,1295,"tags=18%, list=13%, signal=17%",258010/3312/84687/23086/54585/2037/1025/222183/9066/10307/4760/10347/5604/81831/6248/2781/79751/2029/9910/9024/51201/781/2932/23255/10497/226/65985/9912/25924/55691/11069/10059/4133/26297/27248/4302/10439/79752/3843/5295/57628/10580/85300/8655/5532/6804/7260/23531/9530/785/9572/6653/25956/2775/146057/50855/80223/23136/1946/11261/9378/816/8766/65018/80213/9847/8514/8314/322/54550/56850/2039/80124/9215/3767/2044/4130/7341/5581/6833/57142/23400/7534/133308/5567/4345/9495/5058/22841,0.352487857583619
GO:0045597,positive regulation of cell differentiation,379,0.31465155766179,1.27796999135404,0.00354960304119405,0.0305700506813039,0.0164324581049145,1116,"tags=18%, list=12%, signal=17%",4323/7422/7431/86/10630/133/9037/2201/55553/9423/182/25937/51374/3486/7041/4057/6239/8110/677/9780/301/91653/5914/23250/2670/6662/54209/27185/79006/3915/10979/4192/4017/6774/3148/4921/9555/2305/255743/1605/51430/367/655/9444/338773/10848/865/11221/64332/10467/10221/6091/10413/22938/10795/8772/6599/6605/6598/429/23011/4926/5364/4087/29117/706/463/6046/23186/5469,0.431707695803346
GO:0061024,membrane organization,478,-0.361047097030494,-1.27754287260192,0.0158915715216131,0.0843830327932372,0.0453587946449997,1300,"tags=17%, list=13%, signal=15%",65055/5306/3312/5728/9844/65082/9066/57132/23233/26059/6812/7405/10347/23175/56904/149371/998/5877/84286/51201/23074/84937/122553/5862/91851/8396/114882/10059/55102/729956/10079/64225/30819/22895/6804/310/283820/26047/57531/8448/10651/345778/84501/25956/10367/5864/8774/9804/8867/1176/23136/112476/11261/9378/6855/55207/65018/9600/130026/9847/400916/91137/137392/80124/9215/6252/1759/51062/54536/112755/57142/65009/23400/3382/6861/7905/284697/57731/83394,0.352487857583619
GO:0071559,response to transforming growth factor beta,143,0.345952780489402,1.27513834236995,0.0365085258216896,0.148712334910743,0.0799380164128852,1728,"tags=29%, list=18%, signal=24%",678/2201/55553/7041/8837/677/57045/6662/54756/10979/6774/4053/3065/4921/3987/64332/10252/5598/6093/5829/22938/1398/7057/4087/2353/463/2734/7494/58516/6688/864/25942/51742/4054/1030/3675/10253/25805/7040/5928/4089,0.321775918075361
GO:0006935,chemotaxis,194,0.330999298259368,1.27152787347831,0.0467940158100279,0.172603365934053,0.0927802707639335,1345,"tags=24%, list=14%, signal=21%",7422/9037/4313/9423/6223/3690/5479/7130/55558/301/4814/84818/54209/123920/58191/4192/196527/5154/3148/5898/54210/811/4363/2150/718/2047/79890/6091/3592/3958/391/7057/30817/682/2246/7412/83700/5328/57556/5329/1652/23513/347733/6688/7114/80031/1435,0.321775918075361
GO:0042330,taxis,194,0.330999298259368,1.27152787347831,0.0467940158100279,0.172603365934053,0.0927802707639335,1345,"tags=24%, list=14%, signal=21%",7422/9037/4313/9423/6223/3690/5479/7130/55558/301/4814/84818/54209/123920/58191/4192/196527/5154/3148/5898/54210/811/4363/2150/718/2047/79890/6091/3592/3958/391/7057/30817/682/2246/7412/83700/5328/57556/5329/1652/23513/347733/6688/7114/80031/1435,0.321775918075361
GO:0030335,positive regulation of cell migration,274,0.32046045540511,1.26575279423935,0.0219655312577286,0.105634692964583,0.0567822960014791,1635,"tags=27%, list=17%, signal=23%",4323/7422/10630/9037/2149/6667/57580/4313/10399/3690/7130/2771/6239/8828/301/3488/389/6662/54209/8877/6608/58191/10979/4192/6774/196527/5154/4921/7205/977/284361/3037/2896/655/811/2150/27161/85440/83706/3592/3958/54859/10795/8772/1398/9043/7057/682/2246/3162/83700/5328/57556/949/7494/6678/6688/7114/81/80031/1435/25777/26271/71/2335/8829/3315/3576/10253/5880/7423/56034/6591/3965/79872,0.352487857583619
GO:0010498,proteasomal protein catabolic process,378,-0.361963313348292,-1.26451107463135,0.0389001881053205,0.155306332832973,0.0834825180471988,1295,"tags=15%, list=13%, signal=14%",258010/55270/55175/9097/79018/80028/23510/57563/8065/51185/166348/9147/339451/116988/285231/9024/84937/4983/55295/23219/2932/157574/146330/29945/84541/7345/22980/27248/57092/5310/93611/4008/7320/23276/159090/9572/80762/84078/29978/79699/65018/84961/150726/863/200933/54620/285533/6468/10905/4130/7341/26273/8945/51646/5601/29979/64839/23077,0.321775918075361
