signcon,ntimes,randomSummary,randomCi.lb,randomCi.ub,randomP,het_QE,het_QEp,het_QM,het_QMp,error,Gene_ID,Gene_Symbol,Gene_Description,Regulation
-2,2,-1.41706385359773,-2.5911270356674,-0.243000671528056,0.0179996285420751,1.92830090616672,0.164944454219926,5.59618527455198,0.0179996285420751,FALSE,ENSG00000186862,PDZD7,PDZ domain containing 7,DOWN
2,2,1.78344031902576,0.938398954722319,2.62848168332921,3.52706635835986e-05,0.352028381987235,0.552967152048057,17.1102914641112,3.52706635835985e-05,FALSE,ENSG00000186918,ZNF395,zinc finger protein 395,UP
-2,2,-1.17474132104265,-2.01009118592586,-0.339391456159435,0.00584645197991851,0.744115871657601,0.388345599223558,7.59703030693032,0.00584645197991852,FALSE,ENSG00000186952,TMEM232,transmembrane protein 232,DOWN
-2,2,-1.19562292877877,-1.60810625875626,-0.783139598801282,1.3379546833085e-08,0.789577152797392,0.374228015826265,32.2754159983675,1.3379546833085e-08,FALSE,ENSG00000187189,TSPYL4,TSPY like 4,DOWN
2,2,2.21797170992819,0.86776386975987,3.5681795500965,0.00128364436595345,0.277889884257243,0.598087608316981,10.3658981183738,0.00128364436595345,FALSE,ENSG00000187416,LHFPL3,LHFPL tetraspan subfamily member 3,UP
-2,2,-1.37658078080162,-2.04991853592473,-0.70324302567851,6.15009058063991e-05,0.0118342615576818,0.913372710380132,16.0558629428997,6.15009058063991e-05,FALSE,ENSG00000187486,KCNJ11,potassium inwardly rectifying channel subfamily J member 11,DOWN
-2,2,-2.7495442874554,-4.68531120519727,-0.813777369713528,0.00537073447713002,1.12840351644086,0.288116128033369,7.75017472683673,0.00537073447713001,FALSE,ENSG00000187627,RGPD1,RANBP2 like and GRIP domain containing 1,DOWN
-2,2,-1.70746901720301,-2.51308261962708,-0.901855414778938,3.26608788010705e-05,0.155436158736482,0.693393575325,17.2563231511369,3.26608788010705e-05,FALSE,ENSG00000187664,HAPLN4,hyaluronan and proteoglycan link protein 4,DOWN
-2,2,-2.16877656548868,-4.24729100413274,-0.0902621268446153,0.0408471779587747,3.7832816874768,0.0517670371036133,4.18234364770826,0.0408471779587746,FALSE,ENSG00000187672,ERC2,ELKS/RAB6-interacting/CAST family member 2,DOWN
-2,2,-1.11946908975575,-2.14034220534723,-0.0985959741642628,0.0316140014476495,0.630687844621197,0.427103120212541,4.61930736969071,0.0316140014476494,FALSE,ENSG00000187715,KBTBD12,kelch repeat and BTB domain containing 12,DOWN
2,2,1.0790247047211,0.0235439579804588,2.13450545146174,0.0451039542644394,0.093520149998185,0.759748823731538,4.01474833841488,0.0451039542644395,FALSE,ENSG00000187741,FANCA,FA complementation group A,UP
2,2,1.01497703725267,0.220767532609108,1.80918654189623,0.0122528297317155,0.116335560505093,0.733043363629099,6.27391247308317,0.0122528297317155,FALSE,ENSG00000187773,DIPK1C,divergent protein kinase domain 1C,UP
2,2,1.36571354807783,0.41918933904117,2.31223775711448,0.00468430676293539,0.000347422979463776,0.985128862643912,7.99745794199994,0.00468430676293539,FALSE,ENSG00000187837,H1-2,"H1.2 linker histone, cluster member",UP
2,2,2.72308738457117,1.90588703960647,3.54028772953587,6.53225250534955e-11,0.858525244998596,0.354151720581504,42.6542446744871,6.53225250534953e-11,FALSE,ENSG00000187840,EIF4EBP1,eukaryotic translation initiation factor 4E binding protein 1,UP
-2,2,-1.16899609422864,-2.01776534410774,-0.320226844349535,0.00694590876056122,0.67248320795169,0.412187185141733,7.28690366582525,0.00694590876056122,FALSE,ENSG00000187902,SHISA7,shisa family member 7,DOWN
2,2,1.30339677227296,0.220560065627884,2.38623347891803,0.0183151857715151,0.295641067241462,0.586628073330937,5.56574783118501,0.0183151857715151,FALSE,ENSG00000188060,RAB42,"RAB42, member RAS oncogene family",UP
-2,2,-2.60842543437568,-3.99193885436665,-1.22491201438471,0.000219675569501686,0.0821282407236549,0.774433737236132,13.6548295207699,0.000219675569501686,FALSE,ENSG00000188112,C6orf132,chromosome 6 open reading frame 132,DOWN
-2,2,-1.43106847693854,-2.04040164222212,-0.821735311654966,4.16178741174361e-06,0.530621636587171,0.466345627778088,21.1888496288805,4.16178741174361e-06,FALSE,ENSG00000188158,NHS,NHS actin remodeling regulator,DOWN
-2,2,-1.3700807434266,-1.80795524516238,-0.932206241690822,8.64546483723355e-10,0.0831814029358838,0.773031487715485,37.6087755803693,8.64546483723351e-10,FALSE,ENSG00000188211,NCR3LG1,natural killer cell cytotoxicity receptor 3 ligand 1,DOWN
-2,2,-1.092307146795,-1.65458155094902,-0.530032742640975,0.000140355655564949,0.665978728463131,0.414457128324177,14.4973660384508,0.000140355655564948,FALSE,ENSG00000188343,CIBAR1,CBY1 interacting BAR domain containing 1,DOWN
-2,2,-1.18448640409457,-2.10684666601656,-0.262126142172586,0.0118369787555088,1.48135388106473,0.223562815144368,6.33512479382233,0.0118369787555088,FALSE,ENSG00000188352,FOCAD,focadhesin,DOWN
2,2,1.76789789739345,0.895931388981891,2.63986440580501,7.07364320945718e-05,0.000888106952245057,0.976225662871272,15.7910472119111,7.07364320945719e-05,FALSE,ENSG00000188486,H2AX,H2A.X variant histone,UP
2,2,1.74907152409741,0.837500876702876,2.66064217149194,0.000169458264292816,0.257526238828925,0.611824778134576,14.1426455080779,0.000169458264292816,FALSE,ENSG00000188549,CCDC9B,coiled-coil domain containing 9B,UP
-2,2,-1.54420611574178,-3.00382836814399,-0.0845838633395706,0.0381218457709171,0.184708157076867,0.667357960577953,4.29957735503593,0.0381218457709172,FALSE,ENSG00000188674,C2orf80,chromosome 2 open reading frame 80,DOWN
-2,2,-1.34338299138307,-2.31065985418899,-0.376106128577143,0.00648770476544964,1.41762302844615,0.233795037438371,7.40959163902522,0.00648770476544965,FALSE,ENSG00000188690,UROS,uroporphyrinogen III synthase,DOWN
2,2,1.48658657823411,0.637510798473764,2.33566235799446,0.000600116008495352,0.00833775597049691,0.927245228683272,11.775617535891,0.000600116008495352,FALSE,ENSG00000188707,,,UP
-2,2,-1.17576275477436,-2.07084814300164,-0.280677366547071,0.0100367152676321,0.786212804701684,0.375247752483461,6.62836849338964,0.0100367152676321,FALSE,ENSG00000189134,NKAPL,NFKB activating protein like,DOWN
-2,2,-1.85369244109154,-2.49963049679498,-1.20775438538809,1.85892909986066e-08,0.0800413607043852,0.777241367888745,31.6365994645437,1.85892909986066e-08,FALSE,ENSG00000189195,BTBD8,BTB domain containing 8,DOWN
-2,2,-1.2420785922962,-1.6982800121131,-0.785877172479293,9.48604855513553e-08,0.543301414436539,0.461067724620713,28.4761367658272,9.48604855513557e-08,FALSE,ENSG00000189227,C15orf61,chromosome 15 open reading frame 61,DOWN
-2,2,-1.44796787700333,-1.81057440948899,-1.08536134451768,5.0136591911135e-15,0.200048501330265,0.654681699992881,61.2551755493358,5.01365919111349e-15,FALSE,ENSG00000189241,TSPYL1,TSPY like 1,DOWN
-2,2,-1.47760480112446,-2.62576938544802,-0.329440216800893,0.0116579644285541,1.41528354983923,0.234181270270324,6.36215837235984,0.0116579644285541,FALSE,ENSG00000196074,SYCP2,synaptonemal complex protein 2,DOWN
2,2,2.16537492390339,0.318227897052934,4.01252195075384,0.0215829664634353,0.0519739200384451,0.819663426254973,5.27909476190415,0.0215829664634353,FALSE,ENSG00000196136,SERPINA3,serpin family A member 3,UP
-2,2,-1.13942604321281,-1.85552143122806,-0.423330655197555,0.00181696166331258,0.712711712797313,0.398545056183707,9.72583084716162,0.00181696166331258,FALSE,ENSG00000196177,ACADSB,acyl-CoA dehydrogenase short/branched chain,DOWN
-2,2,-1.00848074295549,-1.6186785838937,-0.398282902017272,0.00119842701403832,0.233740348153948,0.628764179649724,10.4927679442661,0.00119842701403832,FALSE,ENSG00000196189,SEMA4A,semaphorin 4A,DOWN
-2,2,-1.03751356579094,-1.77841381966297,-0.296613311918908,0.00605811090076695,1.4362395249228,0.230748837707533,7.5329357410955,0.00605811090076693,FALSE,ENSG00000196220,SRGAP3,SLIT-ROBO Rho GTPase activating protein 3,DOWN
-2,2,-1.26980968024,-1.83859386450416,-0.70102549597584,1.21089962845808e-05,0.373233759758891,0.541246846977977,19.1460163530348,1.21089962845808e-05,FALSE,ENSG00000196227,FAM217B,family with sequence similarity 217 member B,DOWN
-2,2,-3.94567142628739,-7.43055730535839,-0.460785547216399,0.0264786800421133,5.68471615599068,0.017113307599311,4.92448585452652,0.0264786800421134,FALSE,ENSG00000196277,GRM7,glutamate metabotropic receptor 7,DOWN
2,2,1.35255996074346,0.0683940997303796,2.63672582175655,0.0389844686390575,0.112692896638596,0.737098895617772,4.26154418518544,0.0389844686390576,FALSE,ENSG00000196411,EPHB4,EPH receptor B4,UP
2,2,1.24114245423447,0.48614055609662,1.99614435237231,0.00127311850115,0.179414692978965,0.671876727344336,10.3810995934887,0.00127311850115,FALSE,ENSG00000196417,ZNF765,zinc finger protein 765,UP
-2,2,-1.26386061532391,-2.44829242379466,-0.0794288068531635,0.0364921765713611,0.270848723722099,0.60276300874083,4.37395609046506,0.036492176571361,FALSE,ENSG00000196502,SULT1A1,sulfotransferase family 1A member 1,DOWN
2,2,2.88953266651159,1.12755917480557,4.65150615821761,0.00130796952590744,2.31308831623126,0.128288935366616,10.3312449488085,0.00130796952590744,FALSE,ENSG00000196517,SLC6A9,solute carrier family 6 member 9,UP
-2,2,-1.55853843337244,-2.62315515077908,-0.493921715965798,0.00411412624165797,0.392223920957781,0.53113272495543,8.23274477214172,0.00411412624165798,FALSE,ENSG00000196542,SPTSSB,serine palmitoyltransferase small subunit B,DOWN
2,2,1.07505071280308,0.104325455460307,2.04577597014585,0.0299610764353396,0.0546299252256503,0.81519424346657,4.71152419414181,0.0299610764353396,FALSE,ENSG00000196562,SULF2,sulfatase 2,UP
-2,2,-2.40414514747365,-4.70781989986502,-0.100470395082277,0.040811096163858,5.87231368776068,0.0153808241404442,4.18384151660371,0.040811096163858,FALSE,ENSG00000196581,AJAP1,adherens junctions associated protein 1,DOWN
-2,2,-1.07714688132813,-1.94399865615831,-0.210295106497963,0.0148735200275474,1.1608216733281,0.281295197793392,5.93138826134987,0.0148735200275474,FALSE,ENSG00000196730,DAPK1,death associated protein kinase 1,DOWN
2,2,4.24015626043804,0.372383562310477,8.10792895856561,0.0316608474332893,7.35896688490259,0.00667291221040553,4.61676765400256,0.0316608474332891,FALSE,ENSG00000196747,H2AC13,H2A clustered histone 13,UP
-2,2,-1.49470199406934,-1.92069099010414,-1.06871299803454,6.10901253028778e-12,0.558007694558391,0.455064088279907,47.2942832836716,6.10901253028774e-12,FALSE,ENSG00000196876,SCN8A,sodium voltage-gated channel alpha subunit 8,DOWN
-2,2,-2.69522919544492,-4.9941937942699,-0.396264596619928,0.0215733903125518,4.84007259838442,0.0278057244171204,5.27986744477648,0.0215733903125518,FALSE,ENSG00000196972,SMIM10L2B,small integral membrane protein 10 like 2B,DOWN
-2,2,-1.1492041324562,-1.85174164568988,-0.446666619222525,0.00134551754847805,0.963232225384449,0.326373862244595,10.2790150476617,0.00134551754847805,FALSE,ENSG00000197122,SRC,"SRC proto-oncogene, non-receptor tyrosine kinase",DOWN
-2,2,-2.15892710422073,-3.75903772786772,-0.558816480573733,0.00818227623338492,3.97930289904163,0.0460626228005913,6.99313838064865,0.00818227623338492,FALSE,ENSG00000197147,LRRC8B,leucine rich repeat containing 8 VRAC subunit B,DOWN
2,2,1.90306299804496,0.694553063318006,3.11157293277191,0.00202601789452239,0.0321213364692799,0.857761613000799,9.52581323839564,0.00202601789452238,FALSE,ENSG00000197238,H4C11,H4 clustered histone 11,UP
2,2,1.48606620165775,0.619147037113123,2.35298536620239,0.000780115435486917,0.606434300925698,0.436133526278484,11.2879554909467,0.000780115435486917,FALSE,ENSG00000197299,BLM,BLM RecQ like helicase,UP
2,2,1.26018081468257,0.561173344199649,1.95918828516548,0.000410171304003365,0.053727280582077,0.816699990953917,12.4852796615485,0.000410171304003366,FALSE,ENSG00000197324,LRP10,LDL receptor related protein 10,UP
2,2,1.23378819857261,0.4416872451529,2.02588915199231,0.00226664875542503,0.000166455393314161,0.989706171016725,9.32000904010611,0.00226664875542502,FALSE,ENSG00000197355,UAP1L1,UDP-N-acetylglucosamine pyrophosphorylase 1 like 1,UP
2,2,2.26676263035206,0.165054410190887,4.36847085051323,0.034524942892415,5.15463406325856,0.0231844204954093,4.46851710739219,0.034524942892415,FALSE,ENSG00000197451,HNRNPAB,heterogeneous nuclear ribonucleoprotein A/B,UP
2,2,1.17088796542251,0.321583717076163,2.02019221376885,0.00689046869126923,0.695390621744009,0.404336860210033,7.30130134913757,0.00689046869126923,FALSE,ENSG00000197461,PDGFA,platelet derived growth factor subunit A,UP
-2,2,-1.47469763189635,-2.92744134578319,-0.0219539180095094,0.0466368865665007,2.06233901753186,0.150978265748425,3.95844065110879,0.0466368865665006,FALSE,ENSG00000197580,BCO2,beta-carotene oxygenase 2,DOWN
2,2,2.03547030033997,1.11565667437469,2.95528392630524,1.4428588541636e-05,0.666391928186163,0.41431238042876,18.8116133700869,1.4428588541636e-05,FALSE,ENSG00000197696,NMB,neuromedin B,UP
2,2,1.39983173034118,0.0203737479779356,2.77928971270443,0.0467109777292335,0.0477076849869867,0.827101190938275,3.95576875585154,0.0467109777292336,FALSE,ENSG00000197712,FAM114A1,family with sequence similarity 114 member A1,UP
2,2,2.37591967700078,0.914734950609541,3.83710440339202,0.00143783556201649,1.34213924813157,0.246657059583396,10.1566255835859,0.00143783556201649,FALSE,ENSG00000197747,S100A10,S100 calcium binding protein A10,UP
-2,2,-1.59987154597543,-2.57379600815297,-0.625947083797892,0.0012834962286684,0.549790351933357,0.458403368865217,10.3661111820049,0.0012834962286684,FALSE,ENSG00000197885,NKIRAS1,NFKB inhibitor interacting Ras like 1,DOWN
2,2,1.54663261725267,0.234968124141407,2.85829711036394,0.0208291669569264,0.0559781437274497,0.812969442346556,5.3410296284782,0.0208291669569264,FALSE,ENSG00000197921,HES5,hes family bHLH transcription factor 5,UP
2,2,1.02040143364338,0.523116770988992,1.51768609629777,5.77695878886612e-05,0.494179456191105,0.482068844755718,16.174399753092,5.77695878886612e-05,FALSE,ENSG00000197928,ZNF677,zinc finger protein 677,UP
2,2,1.26985655396636,0.333577637508057,2.20613547042467,0.00785451922718091,0.855658610217843,0.354956457374009,7.06634803809544,0.0078545192271809,FALSE,ENSG00000197989,,,UP
-2,2,-1.10262427812831,-1.87485979201033,-0.330388764246282,0.00513399954918567,0.40655837832031,0.523721525735891,7.83162245693631,0.00513399954918568,FALSE,ENSG00000198105,ZNF248,zinc finger protein 248,DOWN
-2,2,-1.07313253885739,-1.72831825365707,-0.41794682405772,0.00132625781510794,0.678199623207276,0.410207367561286,10.3056186884421,0.00132625781510794,FALSE,ENSG00000198108,CHSY3,chondroitin sulfate synthase 3,DOWN
2,2,1.12565036146348,0.470528402993014,1.78077231993395,0.000758064412853863,0.0548033759825137,0.814906407484011,11.3411971346858,0.000758064412853863,FALSE,ENSG00000198142,SOWAHC,sosondowah ankyrin repeat domain family member C,UP
2,2,1.08773753739849,0.447393056780183,1.72808201801679,0.000870511349006016,0.00959329070935041,0.921975692545969,11.0845246431723,0.000870511349006016,FALSE,ENSG00000198346,ZNF813,zinc finger protein 813,UP
2,2,1.69085228842146,0.00832774919606938,3.37337682764685,0.0488767841362136,2.99246944186624,0.0836525113033117,3.87957995919801,0.0488767841362136,FALSE,ENSG00000198467,TPM2,tropomyosin 2,UP
-2,2,-1.44131637001045,-2.13947446707722,-0.743158272943678,5.20427487756634e-05,0.333376280759737,0.563677742394741,16.372208323463,5.20427487756634e-05,FALSE,ENSG00000198513,ATL1,atlastin GTPase 1,DOWN
2,2,1.24406524500204,0.328316908352963,2.15981358165111,0.00775265563218586,1.00538388884713,0.316011261880031,7.08973855348843,0.00775265563218585,FALSE,ENSG00000198554,WDHD1,WD repeat and HMG-box DNA binding protein 1,UP
2,2,1.38526359264459,0.811896100323102,1.95863108496607,2.18731940936499e-06,0.462253020262419,0.496572899364355,22.4230605448764,2.18731940936499e-06,FALSE,ENSG00000198556,ZNF789,zinc finger protein 789,UP
-2,2,-1.16282632105645,-1.76394071059042,-0.561711931522478,0.000149767737233448,0.203065638416162,0.652257647500283,14.3751253627817,0.000149767737233448,FALSE,ENSG00000198668,CALM1,calmodulin 1,DOWN
-2,2,-1.33806593132495,-2.34510633047234,-0.331025532177559,0.00920819502731579,0.0272591684130194,0.868862511780292,6.78199432015842,0.00920819502731581,FALSE,ENSG00000198682,PAPSS2,3'-phosphoadenosine 5'-phosphosulfate synthase 2,DOWN
-2,2,-1.29580499336666,-2.13156042070794,-0.460049566025381,0.00237487086829737,0.543244890854264,0.461091040959456,9.23457832598293,0.00237487086829737,FALSE,ENSG00000198739,LRRTM3,leucine rich repeat transmembrane neuronal 3,DOWN
-2,2,-1.22657479028206,-1.85910428277054,-0.594045297793572,0.000144299348401303,0.0382625649755593,0.844916847466442,14.4451711276968,0.000144299348401303,FALSE,ENSG00000198794,SCAMP5,secretory carrier membrane protein 5,DOWN
-2,2,-1.23543848619268,-1.85643402478683,-0.614442947598529,9.64923367671468e-05,0.819325073947363,0.365377572252355,15.2041265036389,9.64923367671468e-05,FALSE,ENSG00000198825,INPP5F,inositol polyphosphate-5-phosphatase F,DOWN
2,2,1.76541466105429,0.857598677958627,2.67323064414996,0.000138120801950693,1.21512234678191,0.270320021817718,14.5276039096978,0.000138120801950693,FALSE,ENSG00000198901,PRC1,protein regulator of cytokinesis 1,UP
-2,2,-1.12258540291796,-1.92733679954591,-0.317834006290009,0.0062561392850262,0.487812422720805,0.484904758696564,7.47500496403819,0.00625613928502621,FALSE,ENSG00000198932,GPRASP1,G protein-coupled receptor associated sorting protein 1,DOWN
-2,2,-1.21183665892426,-1.99416479551317,-0.429508522335351,0.00239731250041864,0.992465233263226,0.319140595487369,9.21735796714862,0.00239731250041865,FALSE,ENSG00000198934,MAGEE1,MAGE family member E1,DOWN
-2,2,-2.01413901259084,-3.77719910054416,-0.251078924637521,0.0251504403994032,3.38187584595713,0.0659169918157966,5.01349789707828,0.0251504403994031,FALSE,ENSG00000198963,RORB,RAR related orphan receptor B,DOWN
2,2,1.56999685166446,0.761656676032113,2.37833702729682,0.000140813173463922,0.0162783322712702,0.898476161628785,14.4912355667603,0.000140813173463922,FALSE,ENSG00000199293,,,UP
2,2,4.36745966081635,3.02081404849761,5.71410527313508,2.06291964007678e-10,1.10940884196794,0.292210489263399,40.4061383053181,2.06291964007679e-10,FALSE,ENSG00000199352,,,UP
2,2,1.03115837081957,0.218284005611734,1.8440327360274,0.0129086359449765,0.0908389475821978,0.763113304618315,6.1815881921194,0.0129086359449765,FALSE,ENSG00000200354,,,UP
2,2,1.10426413257039,0.113390031826669,2.09513823331412,0.0289437955916001,0.285324157204983,0.593232620702424,4.77095324147547,0.0289437955916001,FALSE,ENSG00000200534,,,UP
2,2,1.50149984382004,0.498251247191355,2.50474844044873,0.00335318810247548,0.107534625985936,0.742968577826246,8.60457933065526,0.00335318810247547,FALSE,ENSG00000200795,,,UP
2,2,1.88164275670829,0.0815253060026569,3.68176020741392,0.0404886647356545,3.68739794647063,0.0548250833231288,4.19728871780382,0.0404886647356545,FALSE,ENSG00000200959,,,UP
2,2,1.12657814103452,0.373950589811943,1.8792056922571,0.00334848674507931,0.163751909633781,0.685725455389778,8.60713466851874,0.00334848674507931,FALSE,ENSG00000201772,,,UP
2,2,2.06384560752995,0.75291141342537,3.37477980163452,0.00203118708343185,0.612005083700765,0.434033858013606,9.52113689629435,0.00203118708343185,FALSE,ENSG00000202198,,,UP
2,2,1.01642734308043,0.108459186655569,1.92439549950528,0.0282291669916199,0.855299113424619,0.355057553747026,4.81401707203827,0.0282291669916199,FALSE,ENSG00000202363,,,UP
-2,2,-1.40606574362234,-2.39914303742584,-0.412988449818833,0.00551933800604385,1.64551420556073,0.199570572996093,7.70089732295544,0.00551933800604385,FALSE,ENSG00000203668,OPN3,opsin 3,DOWN
-2,2,-1.09794195034027,-1.88709514516438,-0.308788755516158,0.00639361350666062,0.714984636617412,0.3977939832978,7.43587879069091,0.00639361350666063,FALSE,ENSG00000203867,RBM20,RNA binding motif protein 20,DOWN
-2,2,-1.2078376773134,-1.74489041774361,-0.670784936883185,1.04338632111616e-05,0.0956956845423783,0.757057436974174,19.4302976600598,1.04338632111616e-05,FALSE,ENSG00000204065,TCEAL5,transcription elongation factor A like 5,DOWN
-2,2,-1.66983619937294,-2.93253612417752,-0.407136274568373,0.00954416064072873,1.99848603087408,0.15745641127554,6.7180559442834,0.00954416064072872,FALSE,ENSG00000204116,CHIC1,cysteine rich hydrophobic domain 1,DOWN
-2,2,-1.42392163307385,-2.09755773148415,-0.750285534663558,3.4287905414849e-05,0.440259296017704,0.506997330769622,17.1639663589128,3.4287905414849e-05,FALSE,ENSG00000204131,NHSL2,NHS like 2,DOWN
-2,2,-1.94797404854501,-2.87972698932426,-1.01622110776576,4.17440116456474e-05,1.02296614247053,0.311816463596149,16.7903972481157,4.17440116456475e-05,FALSE,ENSG00000204314,PRRT1,proline rich transmembrane protein 1,DOWN
-2,2,-2.1265435349253,-3.46428853882056,-0.788798531030035,0.00183538337993918,0.837211941964091,0.36019537613618,9.70729131247693,0.00183538337993918,FALSE,ENSG00000204442,NALF1,NALCN channel auxiliary factor 1,DOWN
2,2,3.68172709818667,0.708477205487245,6.6549769908861,0.0152246083644544,2.4354724160222,0.11861815454283,5.89028822495005,0.0152246083644544,FALSE,ENSG00000204580,DDR1,discoidin domain receptor tyrosine kinase 1,UP
2,2,1.02254523435206,0.546472755884124,1.49861771282,2.55639832140236e-05,0.271651417606374,0.602226132693088,17.7220961460388,2.55639832140235e-05,FALSE,ENSG00000204628,RACK1,receptor for activated C kinase 1,UP
-2,2,-1.93277724329057,-2.65302409034971,-1.21253039623143,1.44408924306365e-07,0.32098708902322,0.571015043630158,27.662858645047,1.44408924306365e-07,FALSE,ENSG00000204851,PNMA8B,PNMA family member 8B,DOWN
-2,2,-1.00401541608713,-1.62635570704054,-0.381675125133716,0.00156694704138641,0.7110109568083,0.399108402910132,9.9981835937873,0.00156694704138641,FALSE,ENSG00000204991,SPIRE2,spire type actin nucleation factor 2,DOWN
-2,2,-1.20609450282671,-1.84342066960581,-0.568768336047601,0.000208003327531171,0.0345166984784826,0.852612033585137,13.7573681307685,0.000208003327531171,FALSE,ENSG00000205090,TMEM240,transmembrane protein 240,DOWN
-2,2,-1.14051764718438,-2.02536340665234,-0.25567188771641,0.0115275573303561,1.14603999914421,0.284379653371495,6.38212128447137,0.0115275573303561,FALSE,ENSG00000205309,NT5M,"5',3'-nucleotidase, mitochondrial",DOWN
2,2,1.29747920593022,0.658131472497968,1.93682693936248,6.96404609025363e-05,0.480891825560457,0.488018633780647,15.8205921595197,6.96404609025363e-05,FALSE,ENSG00000205336,ADGRG1,adhesion G protein-coupled receptor G1,UP
-2,2,-1.00693469926572,-1.87410978176091,-0.139759616770538,0.0228553111245053,0.125964294495405,0.72265365355892,5.17946873044506,0.0228553111245053,FALSE,ENSG00000205560,CPT1B,carnitine palmitoyltransferase 1B,DOWN
2,2,1.13415168965623,0.211450088145935,2.05685329116652,0.015991153915992,1.19740213400525,0.273841526894842,5.80384655050932,0.015991153915992,FALSE,ENSG00000205581,HMGN1,high mobility group nucleosome binding domain 1,UP
-2,2,-1.04632177043916,-1.7426100341635,-0.350033506714833,0.00322678863380097,0.046044669333492,0.830094619558861,8.67458197150649,0.00322678863380097,FALSE,ENSG00000205593,DENND6B,DENN domain containing 6B,DOWN
2,2,1.36853785001415,0.573558790628366,2.16351690939993,0.000740757181656261,0.000620309590673273,0.980129929327488,11.3840928861076,0.000740757181656263,FALSE,ENSG00000205683,DPF3,double PHD fingers 3,UP
-2,2,-2.18956221504142,-2.9736273428939,-1.40549708718895,4.41606007378944e-08,0.416250582627617,0.518813884650313,29.9575632362166,4.41606007378945e-08,FALSE,ENSG00000205710,C17orf107,chromosome 17 open reading frame 107,DOWN
2,2,1.72504661740708,0.0102380527052923,3.43985518210887,0.0486477808344082,1.93045835284477,0.164708307515707,3.88746566171919,0.0486477808344083,FALSE,ENSG00000205927,OLIG2,oligodendrocyte transcription factor 2,UP
2,2,2.32867236907311,1.33141684247696,3.32592789566926,4.72425573904899e-06,0.040828732648368,0.839868872151162,20.9459498150702,4.72425573904901e-06,FALSE,ENSG00000205929,C21orf62,chromosome 21 open reading frame 62 [Source:HGNC Symbol;Acc:HGNC:1305],UP
-2,2,-2.13725239382683,-2.83519342918944,-1.43931135846423,1.95081342575175e-09,0.650946752193338,0.419774394217046,36.022208834624,1.95081342575175e-09,FALSE,ENSG00000206052,DOK6,docking protein 6,DOWN
-2,2,-1.02974506943603,-1.91756826430474,-0.141921874567318,0.0230098182331272,0.482794092259814,0.48715942612234,5.16776373989755,0.0230098182331272,FALSE,ENSG00000206140,TMEM191C,transmembrane protein 191C,DOWN
2,2,3.15053126703201,0.33390822315002,5.96715431091399,0.0283566959442678,0.16417986821481,0.685337009604368,4.80624952243641,0.0283566959442678,FALSE,ENSG00000206450,HLA-B,"major histocompatibility complex, class I, B",UP
2,2,3.34901856344673,0.202480611001505,6.49555651589196,0.0369706322380434,0.223334277568114,0.636511026119034,4.35176407691472,0.0369706322380435,FALSE,ENSG00000206452,HLA-C,"major histocompatibility complex, class I, C",UP
2,2,4.12834168801421,0.347684722023168,7.90899865400526,0.0323377741894945,0.242822012341014,0.622175297269263,4.5805001791773,0.0323377741894944,FALSE,ENSG00000206503,HLA-A,"major histocompatibility complex, class I, A",UP
-2,2,-1.11233391017568,-1.97801264895114,-0.246655171400216,0.0117885848111214,1.03670065441025,0.308590055829181,6.34239131482971,0.0117885848111214,FALSE,ENSG00000206535,LNP1,leukemia NUP98 fusion partner 1,DOWN
2,2,1.4841954478264,0.552032666637342,2.41635822901547,0.00180441956738592,0.320857109431936,0.571093008341452,9.73856248386623,0.00180441956738592,FALSE,ENSG00000206612,,,UP
2,2,1.82097931625981,0.529308731898853,3.11264990062076,0.00572499412449309,0.034393334249943,0.852872643808879,7.63488797318227,0.00572499412449309,FALSE,ENSG00000206633,,,UP
2,2,1.30538727671283,0.283459109468422,2.32731544395724,0.0122932620066442,0.82699716889254,0.363142268560829,6.26807513180691,0.0122932620066442,FALSE,ENSG00000206652,,,UP
2,2,1.13972835240705,0.0136623124634234,2.26579439235068,0.0472844083253719,1.51560200821483,0.218286255611389,3.93523945610488,0.047284408325372,FALSE,ENSG00000206811,,,UP
2,2,1.27762423772985,0.106994475198387,2.44825400026131,0.0324273375499941,1.90888050910721,0.167087666550177,4.57576111397879,0.0324273375499941,FALSE,ENSG00000206838,,,UP
2,2,1.09130691402239,0.392016772035619,1.79059705600917,0.0022229593614666,0.838398001066251,0.359855345583961,9.35567622294281,0.0022229593614666,FALSE,ENSG00000207165,,,UP
2,2,2.18426098815779,0.013901183355487,4.3546207929601,0.048550551461891,4.05765967283303,0.0439714001566993,3.89082560291324,0.0485505514618911,FALSE,ENSG00000207405,,,UP
2,2,1.13764021157557,0.437290645257532,1.83798977789362,0.00145383445535203,1.16058759254362,0.281343712249145,10.1362268793258,0.00145383445535203,FALSE,ENSG00000209582,,,UP
-2,2,-1.28101920651898,-2.50764661932016,-0.0543917937178011,0.040670477592157,0.0336891182794317,0.854369662840972,4.18969233529391,0.040670477592157,FALSE,ENSG00000212864,RNF208,ring finger protein 208,DOWN
2,2,1.22628863292054,0.520092636422524,1.93248462941856,0.000665479061857698,0.0044114668165821,0.947044344143095,11.583267472529,0.000665479061857698,FALSE,ENSG00000213398,LCAT,lecithin-cholesterol acyltransferase,UP
