Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000166398,GARRE1,granule associated Rac and RHOG effector 1,protein_coding,429.093033874432,0.0390488097645072,0.145754489075865,0.267908110495192,0.788770050570183,0.917947778495709
ENSG00000166401,SERPINB8,serpin family B member 8,protein_coding,106.318520085066,1.16343896136748,0.412593172777528,2.81982116556934,0.00480504201384272,0.0393031610293571
ENSG00000166402,TUB,TUB bipartite transcription factor,protein_coding,1220.98357067122,-0.83747402154256,0.341422764420948,-2.45289450152193,0.0141711893545403,0.084510916382777
ENSG00000166405,RIC3,RIC3 acetylcholine receptor chaperone,protein_coding,600.249114803521,-0.220784088828909,0.284120877889407,-0.777078018584922,0.437112741824431,0.705143093230917
ENSG00000166407,LMO1,LIM domain only 1,protein_coding,50.7123707782208,3.13349897536527,1.43808414862899,2.17893993084661,0.0293361308985117,0.137859496431602
ENSG00000166411,IDH3A,isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha,protein_coding,454.561825420322,-0.644745889600787,0.220799993557283,-2.92004487506254,0.00349980985514388,0.031201748395927
ENSG00000166426,CRABP1,cellular retinoic acid binding protein 1,protein_coding,12.6072431385904,0.191521169511618,0.827095089243664,0.231558828002176,0.816880688847288,0.931386940589861
ENSG00000166428,PLD4,phospholipase D family member 4,protein_coding,28.7212759745725,0.248130590695512,0.610111317067756,0.406697243198253,0.684230365517645,0.860231320460662
ENSG00000166432,ZMAT1,zinc finger matrin-type 1,protein_coding,584.73219177933,0.556299862062694,0.152771570943717,3.64138339761947,0.000271176941154092,0.00456821703266088
ENSG00000166435,XRRA1,X-ray radiation resistance associated 1,protein_coding,237.119360626268,1.01844683767688,0.337466430240479,3.01792044011943,0.00254515714269794,0.0248258331276322
ENSG00000166436,TRIM66,tripartite motif containing 66,protein_coding,272.730796624283,-0.679417766169592,0.211437195387133,-3.21333133900875,0.00131204832215064,0.0151466368882466
ENSG00000166439,RNF169,ring finger protein 169,protein_coding,675.482523975466,-0.0567975164995357,0.245480578454807,-0.231372749962752,0.817025233227917,0.931485645102216
ENSG00000166441,RPL27A,ribosomal protein L27a,protein_coding,1795.56527057322,0.679142756646022,0.216318393203755,3.13955159608792,0.00169206614436146,0.0184858930907586
ENSG00000166444,DENND2B,DENN domain containing 2B,protein_coding,224.985686656267,0.809426031587275,0.338008028740617,2.39469468995489,0.0166342097943484,0.0934593694784694
ENSG00000166446,CDYL2,chromodomain Y like 2,protein_coding,882.495871467319,-1.48980602258841,0.370301655782975,-4.02322268702343,5.7407169586602e-05,0.00139449810961232
ENSG00000166448,TMEM130,transmembrane protein 130,protein_coding,1815.75121976968,-1.49776986256006,0.514020949250557,-2.91383038909953,0.00357023824496841,0.0317146761661393
ENSG00000166450,PRTG,protogenin,protein_coding,203.375665995461,1.55352949071041,0.520421781617958,2.98513541435677,0.0028345281153408,0.0269170729717402
ENSG00000166451,CENPN,centromere protein N,protein_coding,208.336353937446,1.29751353921358,0.407126258177825,3.1870052917266,0.00143754144744468,0.0162464477426316
ENSG00000166452,AKIP1,A-kinase interacting protein 1,protein_coding,102.39362237609,2.42546808996843,0.630292083071935,3.84816524768504,0.000119005771889507,0.00244676861828416
ENSG00000166454,ATMIN,ATM interactor,protein_coding,1270.72831134401,-0.750096974963997,0.25888921500301,-2.89736663983966,0.00376309690029279,0.0327767572422138
ENSG00000166455,C16orf46,chromosome 16 open reading frame 46,protein_coding,16.2319327406032,-0.278886904247755,0.826589561001737,-0.337394660428296,0.735819409290685,0.890240588895254
ENSG00000166471,TMEM41B,transmembrane protein 41B,protein_coding,761.335035168177,0.0984630976392719,0.160549396002904,0.61328849619273,0.539685598509323,0.777084071443061
ENSG00000166473,PKD1L2,polycystin 1 like 2 (gene/pseudogene),protein_coding,82.0198557506619,0.440021245692274,0.367557284585114,1.19715011549548,0.231248049336895,0.503768447603271
ENSG00000166477,LEO1,"LEO1 homolog, Paf1/RNA polymerase II complex component",protein_coding,356.572511419798,-0.43124153278671,0.263353152470177,-1.63750283124309,0.101525447847178,0.310925098584795
ENSG00000166478,ZNF143,zinc finger protein 143,protein_coding,9.65804770160245,0.357160287780927,0.761848761984881,0.468807335002291,0.639207356514523,
ENSG00000166479,TMX3,thioredoxin related transmembrane protein 3,protein_coding,1078.7133053125,0.153956477214889,0.310530392310592,0.495785536704897,0.620045730284469,0.82716260350704
ENSG00000166482,MFAP4,microfibril associated protein 4,protein_coding,49.7324392612116,1.64876228324591,0.986679188525621,1.67102164758297,0.0947174020424002,0.297363341414981
ENSG00000166483,WEE1,WEE1 G2 checkpoint kinase,protein_coding,384.72555262789,5.25295240459274,0.942409288448172,5.57396077159062,2.49011830009078e-08,2.60614721662692e-06
